iter	MultiClass
1333	4.652843226e-05
1334	4.647506573e-05
1335	4.644127746e-05
1336	4.637863992e-05
1337	4.632202206e-05
1338	4.627550765e-05
1339	4.624062859e-05
1340	4.620539516e-05
1341	4.616998147e-05
1342	4.611397118e-05
1343	4.605758386e-05
1344	4.602626031e-05
1345	4.599180182e-05
1346	4.592519402e-05
1347	4.588578163e-05
1348	4.582481475e-05
1349	4.575961805e-05
1350	4.571259532e-05
1351	4.567758243e-05
1352	4.564865914e-05
1353	4.560904447e-05
1354	4.556606687e-05
1355	4.551804401e-05
1356	4.547642164e-05
1357	4.544883575e-05
1358	4.539831306e-05
1359	4.535396905e-05
1360	4.531183283e-05
1361	4.527136984e-05
1362	4.525043914e-05
1363	4.520604382e-05
1364	4.517118679e-05
1365	4.512043965e-05
1366	4.508793246e-05
1367	4.502401412e-05
1368	4.496315321e-05
1369	4.492153131e-05
1370	4.487546785e-05
1371	4.483598585e-05
1372	4.479197574e-05
1373	4.476454547e-05
1374	4.473867665e-05
1375	4.470273471e-05
1376	4.465041853e-05
1377	4.459055098e-05
1378	4.453640117e-05
1379	4.449203346e-05
1380	4.445676521e-05
1381	4.441226005e-05
1382	4.438109713e-05
1383	4.434292026e-05
1384	4.432106117e-05
1385	4.427039966e-05
1386	4.423061868e-05
1387	4.419582087e-05
1388	4.41531633e-05
1389	4.410671712e-05
1390	4.405920143e-05
1391	4.401265798e-05
1392	4.398003003e-05
1393	4.393285224e-05
1394	4.388083319e-05
1395	4.386470012e-05
1396	4.383255273e-05
1397	4.380260481e-05
1398	4.37803933e-05
1399	4.374190197e-05
1400	4.370726435e-05
1401	4.368425491e-05
1402	4.364505022e-05
1403	4.361940123e-05
1404	4.359127995e-05
1405	4.355851693e-05
1406	4.352546746e-05
1407	4.349601224e-05
1408	4.34633729e-05
1409	4.342031818e-05
1410	4.338899583e-05
1411	4.335510399e-05
1412	4.332153081e-05
1413	4.32736667e-05
1414	4.323328321e-05
1415	4.319638235e-05
1416	4.315764683e-05
1417	4.313765843e-05
1418	4.311162614e-05
1419	4.308490396e-05
1420	4.303619147e-05
1421	4.300580721e-05
1422	4.2946689e-05
1423	4.291482187e-05
1424	4.287498965e-05
1425	4.284321868e-05
1426	4.280853109e-05
1427	4.276973735e-05
1428	4.274294628e-05
1429	4.269488177e-05
1430	4.265485019e-05
1431	4.264189512e-05
1432	4.261298772e-05
